transaction_id,customer_id,persona,timestamp,amount,merchant,beneficiary,is_fraud
T0005566,C0161,mid_weekend,2026-01-23 17:27:00.000000000,2291.27,Zomato,self_upi,0
T0006282,C0179,mid_weekend,2026-01-23 17:34:00.000000000,2253.91,IRCTC,family_upi,0
T0001761,C0051,low_evening_shopper,2026-01-23 18:05:00.000000000,686.18,BigBazaar,self_upi,0
T0005909,C0170,mid_weekend,2026-01-23 18:13:00.000000000,2731.32,BookMyShow,self_upi,0
T0001048,C0029,mid_weekend,2026-01-23 18:13:00.000000000,1495.03,BookMyShow,family_upi,0
T0004514,C0132,low_evening_shopper,2026-01-23 18:18:00.000000000,483.26,Amazon,self_upi,0
T0002047,C0060,low_evening_shopper,2026-01-23 18:25:00.000000000,478.92,BigBazaar,self_upi,0
T0000775,C0021,low_evening_shopper,2026-01-23 18:40:00.000000000,650.53,LocalKirana,friend_a,0
T0001360,C0039,low_evening_shopper,2026-01-23 18:41:00.000000000,554.87,LocalKirana,friend_a,0
T0005932,C0171,low_evening_shopper,2026-01-23 19:15:00.000000000,878.45,Amazon,friend_a,0
T0004291,C0125,mid_weekend,2026-01-23 19:36:00.000000000,2779.45,IRCTC,family_upi,0
T0003498,C0102,low_evening_shopper,2026-01-23 19:39:00.000000000,541.65,BigBazaar,self_upi,0
T0001150,C0032,mid_weekend,2026-01-23 19:47:00.000000000,1681.6,BookMyShow,family_upi,0
T0004718,C0138,low_evening_shopper,2026-01-23 19:49:00.000000000,863.09,Swiggy,self_upi,0
T0000003,C0000,low_evening_shopper,2026-01-23 19:51:00.000000000,691.01,LocalKirana,self_upi,0
T0000214,C0006,low_evening_shopper,2026-01-23 20:07:00.000000000,714.15,Swiggy,self_upi,0
T0001675,C0048,low_evening_shopper,2026-01-23 20:19:00.000000000,1289.56,Swiggy,friend_a,0
T0004319,C0126,low_evening_shopper,2026-01-23 20:24:00.000000000,2432.63,Amazon,self_upi,0
T0004814,C0141,low_evening_shopper,2026-01-23 20:25:00.000000000,480.2,LocalKirana,friend_a,0
T0005353,C0156,low_evening_shopper,2026-01-23 20:26:00.000000000,775.65,Swiggy,friend_a,0
T0003811,C0111,low_evening_shopper,2026-01-23 20:29:00.000000000,912.96,LocalKirana,friend_a,0
T0001558,C0045,low_evening_shopper,2026-01-23 20:30:00.000000000,616.91,Amazon,self_upi,0
T0004320,C0126,low_evening_shopper,2026-01-23 20:40:00.000000000,568.06,BigBazaar,friend_a,0
T0004404,C0129,low_evening_shopper,2026-01-23 20:45:00.000000000,932.38,LocalKirana,self_upi,0
T0001848,C0053,mid_weekend,2026-01-23 20:55:00.000000000,2904.6,BookMyShow,family_upi,0
T0003383,C0099,low_evening_shopper,2026-01-23 20:56:00.000000000,673.18,LocalKirana,friend_a,0
T0005118,C0150,low_evening_shopper,2026-01-23 21:18:00.000000000,580.99,Amazon,friend_a,0
T0005694,C0165,low_evening_shopper,2026-01-23 21:25:00.000000000,540.8,BigBazaar,friend_a,0
T0001292,C0036,low_evening_shopper,2026-01-23 21:32:00.000000000,923.21,Swiggy,self_upi,0
T0005008,C0147,low_evening_shopper,2026-01-23 21:32:00.000000000,611.81,LocalKirana,self_upi,0
T0002476,C0072,low_evening_shopper,2026-01-23 21:34:00.000000000,596.4,Amazon,self_upi,0
T0001087,C0030,low_evening_shopper,2026-01-23 21:49:00.000000000,474.31,Amazon,friend_a,0
T0002973,C0087,low_evening_shopper,2026-01-23 21:58:00.000000000,637.85,Swiggy,friend_a,0
T0004613,C0135,low_evening_shopper,2026-01-23 21:58:00.000000000,2823.31,Swiggy,self_upi,0
T0004229,C0123,low_evening_shopper,2026-01-23 22:24:00.000000000,711.83,LocalKirana,self_upi,0
T0005241,C0153,low_evening_shopper,2026-01-23 22:56:00.000000000,873.31,Swiggy,friend_a,0
T0006343,C0164,mid_weekend,2026-01-24 01:00:00.225857798,8871.84,NightPOS_29,family_upi,1
T0000265,C0008,mid_weekend,2026-01-24 01:27:00.000000000,2760.41,BookMyShow,family_upi,0
T0006380,C0008,mid_weekend,2026-01-24 03:31:00.656969612,6572.51,NightPOS_10,self_upi,1
T0006390,C0124,high_business,2026-01-24 03:55:00.288388552,37768.06,NightPOS_30,self_neft,1
T0006362,C0092,mid_weekend,2026-01-24 04:00:00.729937519,12587.41,UnknownStore_46,new_wallet_8690,1
T0005411,C0157,high_business,2026-01-24 06:05:00.000000000,11231.16,Indigo,payroll,0
T0002446,C0071,mid_weekend,2026-01-24 07:17:00.000000000,2855.32,Myntra,family_upi,0
T0001849,C0053,mid_weekend,2026-01-24 07:20:00.000000000,3461.33,BookMyShow,self_upi,0
T0000936,C0025,high_business,2026-01-24 07:50:00.000000000,11786.07,OfficeSupplies,vendor_x,0
T0004739,C0139,high_business,2026-01-24 08:13:00.000000000,9773.29,AWS,self_neft,0
T0001213,C0034,high_business,2026-01-24 08:14:00.000000000,10865.86,AWS,payroll,0
T0005633,C0163,high_business,2026-01-24 08:21:00.000000000,15417.07,Indigo,vendor_x,0
T0000345,C0010,high_business,2026-01-24 08:29:00.000000000,14059.3,Indigo,payroll,0
T0001722,C0049,high_business,2026-01-24 09:08:00.000000000,11726.3,AWS,self_neft,0
T0002928,C0085,high_business,2026-01-24 09:24:00.000000000,35040.39,Indigo,self_neft,0
T0005635,C0163,high_business,2026-01-24 09:33:00.000000000,31169.25,Indigo,vendor_x,0
T0001179,C0033,low_evening_shopper,2026-01-24 09:41:00.000000000,502.95,BigBazaar,friend_a,0
T0000343,C0010,high_business,2026-01-24 09:50:00.000000000,15094.71,OfficeSupplies,payroll,0
T0001723,C0049,high_business,2026-01-24 10:06:00.000000000,8590.59,TajHotels,vendor_x,0
T0001721,C0049,high_business,2026-01-24 10:11:00.000000000,12099.4,TajHotels,vendor_x,0
T0003901,C0113,mid_weekend,2026-01-24 10:12:00.000000000,2709.94,Zomato,family_upi,0
T0005066,C0148,high_business,2026-01-24 10:15:00.000000000,13905.83,Indigo,self_neft,0
T0003021,C0088,high_business,2026-01-24 10:20:00.000000000,41802.72,AWS,self_neft,0
T0005883,C0169,high_business,2026-01-24 10:20:00.000000000,10798.88,TajHotels,self_neft,0
T0002929,C0085,high_business,2026-01-24 10:26:00.000000000,9238.54,Indigo,payroll,0
T0002784,C0082,high_business,2026-01-24 10:34:00.000000000,6901.35,Indigo,self_neft,0
T0002087,C0061,high_business,2026-01-24 10:38:00.000000000,9846.16,OfficeSupplies,payroll,0
T0001132,C0031,high_business,2026-01-24 10:39:00.000000000,12530.92,TajHotels,vendor_x,0
T0005744,C0166,high_business,2026-01-24 10:39:00.000000000,10999.82,Indigo,payroll,0
T0000041,C0001,high_business,2026-01-24 10:47:00.000000000,13456.64,TajHotels,self_neft,0
T0001324,C0037,high_business,2026-01-24 10:53:00.000000000,11269.76,OfficeSupplies,vendor_x,0
T0002512,C0073,high_business,2026-01-24 10:59:00.000000000,11917.38,AWS,vendor_x,0
T0004661,C0136,high_business,2026-01-24 11:00:00.000000000,11437.33,Indigo,payroll,0
T0004874,C0143,mid_weekend,2026-01-24 11:00:00.000000000,3735.34,IRCTC,family_upi,0
T0000818,C0022,high_business,2026-01-24 11:04:00.000000000,12850.7,OfficeSupplies,vendor_x,0
T0005634,C0163,high_business,2026-01-24 11:12:00.000000000,24518.09,TajHotels,self_neft,0
T0001992,C0058,high_business,2026-01-24 11:24:00.000000000,12699.27,Indigo,vendor_x,0
T0001927,C0056,mid_weekend,2026-01-24 11:24:00.000000000,1420.02,IRCTC,self_upi,0
T0001991,C0058,high_business,2026-01-24 11:30:00.000000000,12071.75,TajHotels,payroll,0
T0002948,C0086,mid_weekend,2026-01-24 11:38:00.000000000,2958.22,Zomato,family_upi,0
T0002931,C0085,high_business,2026-01-24 11:40:00.000000000,11944.85,AWS,payroll,0
T0002933,C0085,high_business,2026-01-24 11:44:00.000000000,10524.8,OfficeSupplies,payroll,0
T0001212,C0034,high_business,2026-01-24 11:52:00.000000000,35767.45,TajHotels,vendor_x,0
T0002934,C0085,high_business,2026-01-24 11:52:00.000000000,17186.22,AWS,payroll,0
T0000344,C0010,high_business,2026-01-24 11:54:00.000000000,14947.39,AWS,vendor_x,0
T0005165,C0151,high_business,2026-01-24 11:55:00.000000000,9589.75,OfficeSupplies,payroll,0
T0000039,C0001,high_business,2026-01-24 11:58:00.000000000,5583.35,TajHotels,self_neft,0
T0001210,C0034,high_business,2026-01-24 11:58:00.000000000,10439.05,OfficeSupplies,vendor_x,0
T0005088,C0149,mid_weekend,2026-01-24 12:07:00.000000000,8761.57,BookMyShow,self_upi,0
T0002932,C0085,high_business,2026-01-24 12:10:00.000000000,11147.3,Indigo,vendor_x,0
T0003553,C0103,high_business,2026-01-24 12:15:00.000000000,12512.89,AWS,payroll,0
T0003020,C0088,high_business,2026-01-24 12:17:00.000000000,7567.68,Indigo,self_neft,0
T0000040,C0001,high_business,2026-01-24 12:23:00.000000000,16318.38,AWS,payroll,0
T0003442,C0100,high_business,2026-01-24 12:35:00.000000000,12129.08,Indigo,vendor_x,0
T0001325,C0037,high_business,2026-01-24 12:35:00.000000000,10130.35,OfficeSupplies,vendor_x,0
T0004740,C0139,high_business,2026-01-24 12:42:00.000000000,13949.4,Indigo,vendor_x,0
T0001928,C0056,mid_weekend,2026-01-24 12:45:00.000000000,3334.74,IRCTC,self_upi,0
T0004738,C0139,high_business,2026-01-24 12:54:00.000000000,11744.05,OfficeSupplies,payroll,0
T0003474,C0101,mid_weekend,2026-01-24 13:00:00.000000000,2793.52,Zomato,family_upi,0
T0002683,C0079,high_business,2026-01-24 13:06:00.000000000,10502.8,TajHotels,self_neft,0
T0003560,C0104,mid_weekend,2026-01-24 13:09:00.000000000,3151.35,Myntra,self_upi,0
T0002935,C0085,high_business,2026-01-24 13:15:00.000000000,8950.72,TajHotels,payroll,0
T0002936,C0085,high_business,2026-01-24 13:15:00.000000000,8915.12,OfficeSupplies,self_neft,0
T0003902,C0113,mid_weekend,2026-01-24 13:20:00.000000000,1758.88,Myntra,family_upi,0
T0000369,C0011,mid_weekend,2026-01-24 13:22:00.000000000,2190.22,IRCTC,family_upi,0
T0002930,C0085,high_business,2026-01-24 13:40:00.000000000,14976.13,AWS,payroll,0
T0000173,C0005,mid_weekend,2026-01-24 13:51:00.000000000,1920.79,Zomato,self_upi,0
T0004662,C0136,high_business,2026-01-24 13:51:00.000000000,11129.22,AWS,payroll,0
T0002511,C0073,high_business,2026-01-24 14:02:00.000000000,10263.17,TajHotels,vendor_x,0
T0006242,C0178,high_business,2026-01-24 14:28:00.000000000,12168.34,Indigo,self_neft,0
T0003210,C0094,high_business,2026-01-24 14:28:00.000000000,10233.31,OfficeSupplies,vendor_x,0
T0000935,C0025,high_business,2026-01-24 14:31:00.000000000,14652.73,Indigo,payroll,0
T0000432,C0012,low_evening_shopper,2026-01-24 14:31:00.000000000,552.67,Amazon,self_upi,0
T0004737,C0139,high_business,2026-01-24 14:32:00.000000000,12310.46,AWS,payroll,0
T0003996,C0115,high_business,2026-01-24 14:36:00.000000000,12237.29,Indigo,self_neft,0
T0004767,C0140,mid_weekend,2026-01-24 14:37:00.000000000,2048.82,IRCTC,self_upi,0
T0003748,C0109,high_business,2026-01-24 14:38:00.000000000,12316.5,AWS,vendor_x,0
T0005202,C0152,mid_weekend,2026-01-24 14:39:00.000000000,2400.79,BookMyShow,family_upi,0
T0002304,C0067,high_business,2026-01-24 14:42:00.000000000,8001.91,OfficeSupplies,vendor_x,0
T0005568,C0161,mid_weekend,2026-01-24 14:50:00.000000000,2840.47,IRCTC,family_upi,0
T0001326,C0037,high_business,2026-01-24 14:51:00.000000000,15849.15,AWS,vendor_x,0
T0001627,C0046,high_business,2026-01-24 14:52:00.000000000,16235.5,Indigo,self_neft,0
T0001211,C0034,high_business,2026-01-24 14:58:00.000000000,13172.59,TajHotels,payroll,0
T0001151,C0032,mid_weekend,2026-01-24 14:58:00.000000000,2843.7,Myntra,self_upi,0
T0003670,C0107,mid_weekend,2026-01-24 15:03:00.000000000,1258.87,Zomato,family_upi,0
T0003620,C0106,high_business,2026-01-24 15:23:00.000000000,8180.42,OfficeSupplies,self_neft,0
T0004200,C0122,mid_weekend,2026-01-24 15:27:00.000000000,2008.26,IRCTC,family_upi,0
T0000267,C0008,mid_weekend,2026-01-24 15:28:00.000000000,2103.82,BookMyShow,family_upi,0
T0000506,C0014,mid_weekend,2026-01-24 15:32:00.000000000,2373.57,Zomato,family_upi,0
T0002223,C0065,mid_weekend,2026-01-24 15:46:00.000000000,2782.24,Zomato,self_upi,0
T0004973,C0146,mid_weekend,2026-01-24 15:53:00.000000000,1518.92,IRCTC,self_upi,0
T0006005,C0173,mid_weekend,2026-01-24 15:55:00.000000000,7930.35,BookMyShow,self_upi,0
T0005550,C0160,high_business,2026-01-24 15:55:00.000000000,17030.45,AWS,vendor_x,0
T0003019,C0088,high_business,2026-01-24 15:57:00.000000000,32053.79,OfficeSupplies,self_neft,0
T0001416,C0041,mid_weekend,2026-01-24 16:01:00.000000000,2595.44,BookMyShow,self_upi,0
T0001929,C0056,mid_weekend,2026-01-24 16:24:00.000000000,7723.25,Zomato,self_upi,0
T0003903,C0113,mid_weekend,2026-01-24 16:33:00.000000000,1046.01,IRCTC,self_upi,0
T0004719,C0138,low_evening_shopper,2026-01-24 16:41:00.000000000,715.25,LocalKirana,friend_a,0
T0002716,C0080,mid_weekend,2026-01-24 16:42:00.000000000,1263.9,BookMyShow,self_upi,0
T0002331,C0068,mid_weekend,2026-01-24 16:50:00.000000000,1554.04,IRCTC,self_upi,0
T0004108,C0119,mid_weekend,2026-01-24 16:53:00.000000000,3823.25,Myntra,family_upi,0
T0001724,C0049,high_business,2026-01-24 16:55:00.000000000,9955.12,Indigo,self_neft,0
T0003904,C0113,mid_weekend,2026-01-24 16:58:00.000000000,2405.19,Myntra,self_upi,0
T0000266,C0008,mid_weekend,2026-01-24 17:00:00.000000000,3566.31,Myntra,family_upi,0
T0004590,C0134,mid_weekend,2026-01-24 17:07:00.000000000,2320.83,IRCTC,self_upi,0
T0001178,C0033,low_evening_shopper,2026-01-24 17:14:00.000000000,421.5,LocalKirana,friend_a,0
T0002005,C0059,mid_weekend,2026-01-24 17:37:00.000000000,2717.71,Myntra,self_upi,0
T0002616,C0077,mid_weekend,2026-01-24 17:37:00.000000000,2078.15,IRCTC,family_upi,0
T0001509,C0044,mid_weekend,2026-01-24 17:40:00.000000000,3417.61,Zomato,family_upi,0
T0000854,C0023,mid_weekend,2026-01-24 18:01:00.000000000,2970.16,NewShop_20,family_upi,0
T0005494,C0159,low_evening_shopper,2026-01-24 18:12:00.000000000,719.58,LocalKirana,self_upi,0
T0005933,C0171,low_evening_shopper,2026-01-24 18:16:00.000000000,590.32,Amazon,friend_a,0
T0002717,C0080,mid_weekend,2026-01-24 18:33:00.000000000,2494.7,BookMyShow,family_upi,0
T0003945,C0114,low_evening_shopper,2026-01-24 18:48:00.000000000,837.06,Swiggy,friend_a,0
T0004230,C0123,low_evening_shopper,2026-01-24 18:48:00.000000000,322.92,Swiggy,friend_a,0
T0002006,C0059,mid_weekend,2026-01-24 18:53:00.000000000,7299.76,IRCTC,self_upi,0
T0003132,C0092,mid_weekend,2026-01-24 18:57:00.000000000,3336.17,Myntra,self_upi,0
T0001870,C0054,low_evening_shopper,2026-01-24 19:01:00.000000000,593.25,LocalKirana,friend_a,0
T0005567,C0161,mid_weekend,2026-01-24 19:03:00.000000000,2822.53,Zomato,self_upi,0
T0005590,C0162,low_evening_shopper,2026-01-24 19:16:00.000000000,753.19,Amazon,self_upi,0
T0002637,C0078,low_evening_shopper,2026-01-24 19:17:00.000000000,721.52,Swiggy,self_upi,0
T0006178,C0177,low_evening_shopper,2026-01-24 19:22:00.000000000,617.38,Swiggy,friend_a,0
T0000726,C0020,mid_weekend,2026-01-24 19:42:00.000000000,2984.49,Zomato,self_upi,0
T0004815,C0141,low_evening_shopper,2026-01-24 19:44:00.000000000,851.24,Swiggy,friend_a,0
T0000004,C0000,low_evening_shopper,2026-01-24 19:45:00.000000000,795.82,Swiggy,self_upi,0
T0001676,C0048,low_evening_shopper,2026-01-24 19:50:00.000000000,884.6,BigBazaar,self_upi,0
T0003499,C0102,low_evening_shopper,2026-01-24 19:54:00.000000000,712.94,BigBazaar,friend_a,0
T0000215,C0006,low_evening_shopper,2026-01-24 19:56:00.000000000,803.93,LocalKirana,friend_a,0
T0001947,C0057,low_evening_shopper,2026-01-24 20:01:00.000000000,385.01,Amazon,friend_a,0
T0006283,C0179,mid_weekend,2026-01-24 20:13:00.000000000,3203.62,Myntra,self_upi,0
T0000630,C0017,mid_weekend,2026-01-24 20:14:00.000000000,2600.92,BookMyShow,family_upi,0
T0000289,C0009,low_evening_shopper,2026-01-24 20:20:00.000000000,678.08,LocalKirana,self_upi,0
T0004057,C0117,low_evening_shopper,2026-01-24 20:24:00.000000000,635.66,BigBazaar,friend_a,0
T0000533,C0015,low_evening_shopper,2026-01-24 20:25:00.000000000,616.9,LocalKirana,self_upi,0
T0001762,C0051,low_evening_shopper,2026-01-24 20:26:00.000000000,1047.42,BigBazaar,self_upi,0
T0002617,C0077,mid_weekend,2026-01-24 20:36:00.000000000,3064.21,IRCTC,family_upi,0
T0006346,C0048,low_evening_shopper,2026-01-24 20:38:00.387126718,1143.76,Swiggy,quick_payee_129,1
T0001180,C0033,low_evening_shopper,2026-01-24 20:45:00.000000000,646.97,Swiggy,friend_a,0
T0000433,C0012,low_evening_shopper,2026-01-24 21:06:00.000000000,320.21,Swiggy,self_upi,0
T0004033,C0116,mid_weekend,2026-01-24 21:27:00.000000000,1949.14,IRCTC,family_upi,0
T0002974,C0087,low_evening_shopper,2026-01-24 21:36:00.000000000,733.18,LocalKirana,self_upi,0
T0003235,C0095,mid_weekend,2026-01-24 21:38:00.000000000,2980.58,IRCTC,self_upi,0
T0003475,C0101,mid_weekend,2026-01-24 21:48:00.000000000,1878.95,BookMyShow,self_upi,0
T0004405,C0129,low_evening_shopper,2026-01-24 22:12:00.000000000,725.3,LocalKirana,friend_a,0
T0003595,C0105,low_evening_shopper,2026-01-24 22:21:00.000000000,714.94,Amazon,friend_a,0
T0002048,C0060,low_evening_shopper,2026-01-24 22:24:00.000000000,838.67,Swiggy,friend_a,0
T0001181,C0033,low_evening_shopper,2026-01-24 22:26:00.000000000,889.77,Swiggy,self_upi,0
T0003281,C0096,low_evening_shopper,2026-01-24 23:08:00.000000000,726.02,BigBazaar,friend_a,0
T0001725,C0049,high_business,2026-01-25 01:18:00.000000000,9928.6,AWS,payroll,0
T0006373,C0001,high_business,2026-01-25 02:56:00.776810135,29609.39,NightPOS_39,vendor_x,1
T0006427,C0012,low_evening_shopper,2026-01-25 03:36:00.307347410,2723.84,NightPOS_13,friend_a,1
T0003621,C0106,high_business,2026-01-25 04:22:00.000000000,13387.11,OfficeSupplies,vendor_x,0
T0001327,C0037,high_business,2026-01-25 07:36:00.000000000,13300.28,OfficeSupplies,vendor_x,0
T0005636,C0163,high_business,2026-01-25 08:35:00.000000000,13679.04,Indigo,vendor_x,0
T0005067,C0148,high_business,2026-01-25 09:31:00.000000000,11762.44,AWS,vendor_x,0
T0003561,C0104,mid_weekend,2026-01-25 09:32:00.000000000,1572.91,Zomato,self_upi,0
T0005886,C0169,high_business,2026-01-25 09:35:00.000000000,12730.5,Indigo,vendor_x,0
T0005885,C0169,high_business,2026-01-25 09:46:00.000000000,11910.65,Indigo,payroll,0
T0001993,C0058,high_business,2026-01-25 09:47:00.000000000,12249.11,AWS,payroll,0
T0003750,C0109,high_business,2026-01-25 10:12:00.000000000,13048.14,TajHotels,payroll,0
T0002200,C0064,high_business,2026-01-25 10:24:00.000000000,8376.5,NewShop_34,self_neft,0
T0003997,C0115,high_business,2026-01-25 10:25:00.000000000,17135.37,Indigo,vendor_x,0
T0001214,C0034,high_business,2026-01-25 10:25:00.000000000,14191.01,Indigo,self_neft,0
T0005280,C0154,high_business,2026-01-25 10:26:00.000000000,10718.94,Indigo,self_neft,0
T0000145,C0004,high_business,2026-01-25 10:27:00.000000000,8140.94,OfficeSupplies,payroll,0
T0001133,C0031,high_business,2026-01-25 10:30:00.000000000,13137.65,AWS,vendor_x,0
T0002199,C0064,high_business,2026-01-25 10:33:00.000000000,12651.5,TajHotels,self_neft,0
T0000256,C0007,high_business,2026-01-25 10:35:00.000000000,15233.77,TajHotels,vendor_x,0
T0003211,C0094,high_business,2026-01-25 10:36:00.000000000,11219.2,AWS,self_neft,0
T0000254,C0007,high_business,2026-01-25 10:38:00.000000000,11206.78,Indigo,payroll,0
T0001215,C0034,high_business,2026-01-25 10:42:00.000000000,8519.76,Indigo,payroll,0
T0005959,C0172,high_business,2026-01-25 10:52:00.000000000,8185.66,OfficeSupplies,self_neft,0
T0002307,C0067,high_business,2026-01-25 10:54:00.000000000,12536.19,Indigo,self_neft,0
T0003023,C0088,high_business,2026-01-25 11:01:00.000000000,11525.66,NewShop_27,payroll,0
T0005960,C0172,high_business,2026-01-25 11:08:00.000000000,12158.54,Indigo,payroll,0
T0005068,C0148,high_business,2026-01-25 11:08:00.000000000,13184.71,OfficeSupplies,self_neft,0
T0005070,C0148,high_business,2026-01-25 11:14:00.000000000,7724.33,TajHotels,vendor_x,0
T0002305,C0067,high_business,2026-01-25 11:17:00.000000000,9051.89,OfficeSupplies,vendor_x,0
T0000347,C0010,high_business,2026-01-25 11:20:00.000000000,15382.68,AWS,vendor_x,0
T0002413,C0070,high_business,2026-01-25 11:30:00.000000000,9747.57,TajHotels,vendor_x,0
T0004034,C0116,mid_weekend,2026-01-25 11:33:00.000000000,2712.72,BookMyShow,self_upi,0
T0005281,C0154,high_business,2026-01-25 11:34:00.000000000,11743.12,AWS,payroll,0
T0005569,C0161,mid_weekend,2026-01-25 11:40:00.000000000,3019.01,Zomato,self_upi,0
T0005551,C0160,high_business,2026-01-25 11:40:00.000000000,12082.38,Indigo,vendor_x,0
T0005205,C0152,mid_weekend,2026-01-25 11:41:00.000000000,1788.61,IRCTC,self_upi,0
T0000255,C0007,high_business,2026-01-25 11:44:00.000000000,9019.01,TajHotels,self_neft,0
T0005279,C0154,high_business,2026-01-25 11:52:00.000000000,14995.85,TajHotels,self_neft,0
T0002937,C0085,high_business,2026-01-25 11:57:00.000000000,7103.27,AWS,self_neft,0
T0000043,C0001,high_business,2026-01-25 11:57:00.000000000,13877.17,Indigo,payroll,0
T0002574,C0076,high_business,2026-01-25 12:02:00.000000000,11351.55,OfficeSupplies,payroll,0
T0002201,C0064,high_business,2026-01-25 12:08:00.000000000,8060.51,AWS,vendor_x,0
T0003444,C0100,high_business,2026-01-25 12:09:00.000000000,11316.58,Indigo,payroll,0
T0004663,C0136,high_business,2026-01-25 12:17:00.000000000,9958.58,AWS,self_neft,0
T0003749,C0109,high_business,2026-01-25 12:21:00.000000000,13513.28,OfficeSupplies,payroll,0
T0003022,C0088,high_business,2026-01-25 12:40:00.000000000,11875.72,OfficeSupplies,self_neft,0
T0004664,C0136,high_business,2026-01-25 12:43:00.000000000,6412.61,TajHotels,vendor_x,0
